Product id,trim  and clean product_id,clean product_id,category,clean(trim(discounted_price)),"SUBSTITUTE(SUBSTITUTE(F2, ""?"", """"), "","", """")
",Convert Text to Numbers in Excel (Browser Version),cleantrim(),"SUBSTITUTE(SUBSTITUTE(F2, ""?"", """"), "","", """")",Convert Text to Numbers in Excel (Browser Version),discount_percentage,rating,rating_count,"user_id (LEFT(, FIND("","", A2)-1) use this if id has too long strings)",cleantrimuserid,product_link
B07JW9H4J1198,B07JW9H4J1198,B07JW9H4J1198,Home&Kitchen|HomeStorage&Organization|LaundryOrganization|IroningAccessories|SprayBottles,₹189, 189 ,$189.00,₹299,299,$299.00,37%,4.2,"2,737",,,https://www.amazon.in/Vedini-Refillable-Spray-Bottle-Transparent/dp/B08243SKCK/ref=sr_1_212?qid=1672923601&s=kitchen&sr=1-212
B07JW9H4J1199,B07JW9H4J1199,B07JW9H4J1199,"Home&Kitchen|Heating,Cooling&AirQuality|Fans|CeilingFans","₹1,449", 1449 ,"$1,449.00","₹2,349",2349,"$2,349.00",38%,3.9,"9,019",,,https://www.amazon.in/CROMPTON-Sapphira-Ultra-Ceiling-Lustre/dp/B09SPTNG58/ref=sr_1_213?qid=1672923601&s=kitchen&sr=1-213
B07JW9H4J1200,B07JW9H4J1200,B07JW9H4J1200,Home&Kitchen|HomeStorage&Organization|LaundryOrganization|LaundryBaskets,₹199, 199 ,$199.00,₹499,499,$499.00,60%,4,"10,234",,,https://www.amazon.in/Kuber-Industries-Waterproof-Organizer-CTKTC034616/dp/B083J64CBB/ref=sr_1_214?qid=1672923601&s=kitchen&sr=1-214
B07JW9H4J1201,B07JW9H4J1201,B07JW9H4J1201,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|HandMixers,₹474, 474 ,$474.00,"₹1,299",1299,"$1,299.00",64%,4.1,550,,,https://www.amazon.in/JM-SELLER-Electric-Beater-180-Watt/dp/B08JV91JTK/ref=sr_1_215?qid=1672923601&s=kitchen&sr=1-215
B07JW9H4J1202,B07JW9H4J1202,B07JW9H4J1202,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|HandBlenders,₹279, 279 ,$279.00,₹499,499,$499.00,44%,4.8,28,,,https://www.amazon.in/Oratech-electric-cappuccino-Mocktail-Multicolour/dp/B0BQ3K23Y1/ref=sr_1_216?qid=1672923601&s=kitchen&sr=1-216
B07JW9H4J1203,B07JW9H4J1203,B07JW9H4J1203,"Home&Kitchen|Heating,Cooling&AirQuality|Fans|CeilingFans","₹1,999", 1999 ,"$1,999.00","₹4,775",4775,"$4,775.00",58%,4.2,"1,353",,,https://www.amazon.in/Havells-Glaze-Pearl-Ivory-Ceiling/dp/B09MT94QLL/ref=sr_1_217?qid=1672923601&s=kitchen&sr=1-217
B07JW9H4J1204,B07JW9H4J1204,B07JW9H4J1204,"Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|LintShavers",₹799, 799 ,$799.00,"₹1,230",1230,"$1,230.00",35%,4.1,"2,138",,,https://www.amazon.in/Ur-NeedsTM-Rocklight-Remover-Fabric/dp/B07NKNBTT3/ref=sr_1_218?qid=1672923601&s=kitchen&sr=1-218
B07JW9H4J1205,B07JW9H4J1205,B07JW9H4J1205,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|MiniFoodProcessors&Choppers,₹949, 949 ,$949.00,"₹1,999",1999,"$1,999.00",53%,4,"1,679",,,https://www.amazon.in/Rico-Japanese-Technology-Rechargeable-Replacement/dp/B09KPXTZXN/ref=sr_1_220?qid=1672923601&s=kitchen&sr=1-220
B07JW9H4J1206,B07JW9H4J1206,B07JW9H4J1206,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Mills&Grinders|WetGrinders,"₹3,657.66", 3657.66 ,"$3,657.66","₹5,156",5156,"$5,156.00",29%,3.9,"12,837",,,https://www.amazon.in/Butterfly-150-Watt-Grinder-Scrapper-Attachment/dp/B078HG2ZPS/ref=sr_1_221?qid=1672923601&s=kitchen&sr=1-221
B07JW9H4J1207,B07JW9H4J1207,B07JW9H4J1207,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|OvenToasterGrills,"₹1,699", 1699 ,"$1,699.00","₹1,999",1999,"$1,999.00",15%,4.1,"8,873",,,https://www.amazon.in/AGARO-Marvel-Litre-Toaster-Griller/dp/B07N2MGB3G/ref=sr_1_222?qid=1672923601&s=kitchen&sr=1-222
B07JW9H4J1208,B07JW9H4J1208,B07JW9H4J1208,"Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|Irons|SteamIrons","₹1,849", 1849 ,"$1,849.00","₹2,095",2095,"$2,095.00",12%,4.3,"7,681",,,https://www.amazon.in/Philips-GC1920-28-1440-Watt-Non-Stick/dp/B008LN8KDM/ref=sr_1_220?qid=1672923603&s=kitchen&sr=1-220
B07JW9H4J1209,B07JW9H4J1209,B07JW9H4J1209,"Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters|FanHeaters","₹12,499", 12499 ,"$12,499.00","₹19,825",19825,"$19,825.00",37%,4.1,322,,,https://www.amazon.in/Havells-OFR-13-Wave-Fin/dp/B08MZNT7GP/ref=sr_1_221?qid=1672923603&s=kitchen&sr=1-221
B07JW9H4J1210,B07JW9H4J1210,B07JW9H4J1210,"Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|Irons|DryIrons","₹1,099", 1099 ,"$1,099.00","₹1,920",1920,"$1,920.00",43%,4.2,"9,772",,,https://www.amazon.in/Bajaj-DHX-1000-Watt-Ivory-Color/dp/B009P2L7CO/ref=sr_1_222?qid=1672923603&s=kitchen&sr=1-222
B07JW9H4J1211,B07JW9H4J1211,B07JW9H4J1211,Home&Kitchen|Kitchen&HomeAppliances|WaterPurifiers&Accessories|WaterFilters&Purifiers,"₹8,199", 8199 ,"$8,199.00","₹16,000",16000,"$16,000.00",49%,3.9,"18,497",,,https://www.amazon.in/Eureka-Forbes-Amaze-RO-MTDS/dp/B07YC8JHMB/ref=sr_1_223?qid=1672923603&s=kitchen&sr=1-223
B07JW9H4J1212,B07JW9H4J1212,B07JW9H4J1212,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|JuicerMixerGrinders,₹499, 499 ,$499.00,"₹2,199",2199,"$2,199.00",77%,3.7,53,,,https://www.amazon.in/ROYAL-STEP-Portable-Electric-Rechargeable/dp/B0BNQMF152/ref=sr_1_224?qid=1672923603&s=kitchen&sr=1-224
B07JW9H4J1213,B07JW9H4J1213,B07JW9H4J1213,"Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Vacuums&FloorCare|Vacuums|HandheldVacuums","₹6,999", 6999 ,"$6,999.00","₹14,999",14999,"$14,999.00",53%,4.1,"1,728",,,https://www.amazon.in/Kent-Zoom-Vacuum-Cleaner-16068/dp/B08J7VCT12/ref=sr_1_225?qid=1672923603&s=kitchen&sr=1-225
B07JW9H4J1214,B07JW9H4J1214,B07JW9H4J1214,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|VacuumSealers,"₹1,595", 1595 ,"$1,595.00","₹1,799",1799,"$1,799.00",11%,4,"2,877",,,https://www.amazon.in/Sealing-Machine-Warranty-Function-Plastic/dp/B0989W6J2F/ref=sr_1_226?qid=1672923603&s=kitchen&sr=1-226
B07JW9H4J1215,B07JW9H4J1215,B07JW9H4J1215,"Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|Irons|DryIrons","₹1,049", 1049 ,"$1,049.00","₹1,950",1950,"$1,950.00",46%,3.8,250,,,https://www.amazon.in/Heavyweight-Automatic-bacterial-Weilburger-Soleplate/dp/B0B84KSH3X/ref=sr_1_227?qid=1672923603&s=kitchen&sr=1-227
B07JW9H4J1216,B07JW9H4J1216,B07JW9H4J1216,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Kettles&HotWaterDispensers|Kettle&ToasterSets,"₹1,182", 1182 ,"$1,182.00","₹2,995",2995,"$2,995.00",61%,4.2,"5,178",,,https://www.amazon.in/Inalsa-Electric-Kettle-Prism-Inox/dp/B08HLC7Z3G/ref=sr_1_229?qid=1672923603&s=kitchen&sr=1-229
B07JW9H4J1217,B07JW9H4J1217,B07JW9H4J1217,"Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|LintShavers",₹499, 499 ,$499.00,₹999,999,$999.00,50%,4.6,79,,,https://www.amazon.in/VRPRIME-Remover-Reusable-Easy-Tear-Furniture/dp/B0BN6M3TCM/ref=sr_1_230?qid=1672923603&s=kitchen&sr=1-230
B07JW9H4J1218,B07JW9H4J1218,B07JW9H4J1218,"Home&Kitchen|Heating,Cooling&AirQuality|AirPurifiers|HEPAAirPurifiers","₹8,799", 8799 ,"$8,799.00","₹11,995",11995,"$11,995.00",27%,4.1,"4,157",,,https://www.amazon.in/Philips-AC1215-20-Purifier-White/dp/B01L6MT7E0/ref=sr_1_231?qid=1672923603&s=kitchen&sr=1-231
B07JW9H4J1219,B07JW9H4J1219,B07JW9H4J1219,"Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters|ElectricHeaters","₹1,529", 1529 ,"$1,529.00","₹2,999",2999,"$2,999.00",49%,3.3,29,,,https://www.amazon.in/Eopora-Ceramic-Heating-Bedroom-Electric/dp/B0B9F9PT8R/ref=sr_1_235?qid=1672923603&s=kitchen&sr=1-235
B07JW9H4J1220,B07JW9H4J1220,B07JW9H4J1220,"Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|Irons|DryIrons","₹1,199", 1199 ,"$1,199.00","₹1,690",1690,"$1,690.00",29%,4.2,"4,580",,,https://www.amazon.in/Goliath-GO1200WG-Weight-1200-Watt-Maroon/dp/B0883LQJ6B/ref=sr_1_236?qid=1672923603&s=kitchen&sr=1-236
B07JW9H4J1221,B07JW9H4J1221,B07JW9H4J1221,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|EggBoilers,"₹1,052", 1052 ,"$1,052.00","₹1,790",1790,"$1,790.00",41%,4.3,"1,404",,,https://www.amazon.in/Wipro-Electric-Stainless-Automatic-VB021070/dp/B099Z83VRC/ref=sr_1_237?qid=1672923603&s=kitchen&sr=1-237
B07JW9H4J1222,B07JW9H4J1222,B07JW9H4J1222,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Juicers,"₹6,499", 6499 ,"$6,499.00","₹8,995",8995,"$8,995.00",28%,4.3,"2,810",,,https://www.amazon.in/Philips-Viva-Collection-HR1832-1-5-Litre400-Watt/dp/B00S9BSJC8/ref=sr_1_238?qid=1672923603&s=kitchen&sr=1-238
B07JW9H4J1223,B07JW9H4J1223,B07JW9H4J1223,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|DigitalKitchenScales|DigitalScales,₹239, 239 ,$239.00,₹239,239,$239.00,0%,4.3,7,,,https://www.amazon.in/Kitchenwell-Multipurpose-Portable-Electronic-Scale/dp/B0B4SJKRDF/ref=sr_1_239?qid=1672923603&s=kitchen&sr=1-239
B07JW9H4J1224,B07JW9H4J1224,B07JW9H4J1224,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|HandBlenders,₹699, 699 ,$699.00,"₹1,599",1599,"$1,599.00",56%,4.7,"1,729",,,https://www.amazon.in/FIGMENT-Rechargeable-Decoration-ENTERPRISES-A1/dp/B0BM4KTNL1/ref=sr_1_240?qid=1672923603&s=kitchen&sr=1-240
B07JW9H4J1225,B07JW9H4J1225,B07JW9H4J1225,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances,"₹2,599", 2599 ,"$2,599.00","₹4,290",4290,"$4,290.00",39%,4.4,"2,116",,,https://www.amazon.in/Balzano-Speed-Nutri-Blender-Smoothie/dp/B08S6RKT4L/ref=sr_1_241?qid=1672923603&s=kitchen&sr=1-241
B07JW9H4J1226,B07JW9H4J1226,B07JW9H4J1226,"Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Vacuums&FloorCare|Vacuums|HandheldVacuums","₹1,547", 1547 ,"$1,547.00","₹2,890",2890,"$2,890.00",46%,3.9,463,,,https://www.amazon.in/Swiss-Military-VC03-Wireless-Collection/dp/B09SZ5TWHW/ref=sr_1_242?qid=1672923603&s=kitchen&sr=1-242
B07JW9H4J1227,B07JW9H4J1227,B07JW9H4J1227,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|HandBlenders,₹499, 499 ,$499.00,"₹1,299",1299,"$1,299.00",62%,4.7,54,,,https://www.amazon.in/Zuvexa-Rechargeable-Electric-Foam-Maker/dp/B0BLC2BYPX/ref=sr_1_243?qid=1672923603&s=kitchen&sr=1-243
B07JW9H4J1228,B07JW9H4J1228,B07JW9H4J1228,"Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|ImmersionRods",₹510, 510 ,$510.00,₹640,640,$640.00,20%,4.1,"7,229",,,https://www.amazon.in/Usha-IH2415-1500-Watt-Immersion-Heater/dp/B00P0R95EA/ref=sr_1_244?qid=1672923603&s=kitchen&sr=1-244
B07JW9H4J1229,B07JW9H4J1229,B07JW9H4J1229,"Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|InstantWaterHeaters","₹1,899", 1899 ,"$1,899.00","₹3,790",3790,"$3,790.00",50%,3.8,"3,842",,,https://www.amazon.in/ACTIVA-Instant-SPCEIAL-Warranty-Premium/dp/B07W4HTS8Q/ref=sr_1_245?qid=1672923603&s=kitchen&sr=1-245
B07JW9H4J1230,B07JW9H4J1230,B07JW9H4J1230,"Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|InstantWaterHeaters","₹2,599", 2599 ,"$2,599.00","₹4,560",4560,"$4,560.00",43%,4.4,646,,,https://www.amazon.in/Havells-Instanio-1-Litre-Instant-Geyser/dp/B078JBK4GX/ref=sr_1_244?qid=1672923605&s=kitchen&sr=1-244
B07JW9H4J1231,B07JW9H4J1231,B07JW9H4J1231,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|EggBoilers,"₹1,199", 1199 ,"$1,199.00","₹3,500",3500,"$3,500.00",66%,4.3,"1,802",,,https://www.amazon.in/Lifelong-Boiler-Poacher-500-Watt-Transparent/dp/B08S7V8YTN/ref=sr_1_245?qid=1672923605&s=kitchen&sr=1-245
B07JW9H4J1232,B07JW9H4J1232,B07JW9H4J1232,"Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|InstantWaterHeaters",₹999, 999 ,$999.00,"₹2,600",2600,"$2,600.00",62%,3.4,252,,,https://www.amazon.in/Indias-Instant-Bathroom-Kitchen-Hospital/dp/B07H5PBN54/ref=sr_1_246?qid=1672923605&s=kitchen&sr=1-246
B07JW9H4J1233,B07JW9H4J1233,B07JW9H4J1233,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|InductionCooktop,"₹1,999", 1999 ,"$1,999.00","₹3,300",3300,"$3,300.00",39%,4.2,780,,,https://www.amazon.in/AmazonBasics-Induction-Cooktop-1600-Watt/dp/B07YCBSCYB/ref=sr_1_247?qid=1672923605&s=kitchen&sr=1-247
B07JW9H4J1234,B07JW9H4J1234,B07JW9H4J1234,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|HandBlenders,₹210, 210 ,$210.00,₹699,699,$699.00,70%,3.7,74,,,https://www.amazon.in/Sui-Generis-Frother-Electric-Blender/dp/B098T9CJVQ/ref=sr_1_248?qid=1672923605&s=kitchen&sr=1-248
B07JW9H4J1235,B07JW9H4J1235,B07JW9H4J1235,"Home&Kitchen|Heating,Cooling&AirQuality|AirPurifiers|HEPAAirPurifiers","₹14,499", 14499 ,"$14,499.00","₹23,559",23559,"$23,559.00",38%,4.3,"2,026",,,https://www.amazon.in/Philips-AeraSense-AC2887-20-Purifier/dp/B01KCSGBU2/ref=sr_1_249?qid=1672923605&s=kitchen&sr=1-249
B07JW9H4J1236,B07JW9H4J1236,B07JW9H4J1236,Home&Kitchen|HomeStorage&Organization|LaundryOrganization|LaundryBaskets,₹950, 950 ,$950.00,"₹1,599",1599,"$1,599.00",41%,4.3,"5,911",,,https://www.amazon.in/Esquire-Elite-Laundry-Basket-Colour/dp/B095XCRDQW/ref=sr_1_250?qid=1672923605&s=kitchen&sr=1-250
B07JW9H4J1237,B07JW9H4J1237,B07JW9H4J1237,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|DeepFatFryers|AirFryers,"₹7,199", 7199 ,"$7,199.00","₹9,995",9995,"$9,995.00",28%,4.4,"1,964",,,https://www.amazon.in/PHILIPS-Fryer-HD9200-90-Technology/dp/B09CTWFV5W/ref=sr_1_251?qid=1672923605&s=kitchen&sr=1-251
B07JW9H4J1238,B07JW9H4J1238,B07JW9H4J1238,"Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters|ElectricHeaters","₹2,439", 2439 ,"$2,439.00","₹2,545",2545,"$2,545.00",4%,4.1,25,,,https://www.amazon.in/Havells-Quartz-Settings-Product-Warranty/dp/B0B7NWGXS6/ref=sr_1_252?qid=1672923605&s=kitchen&sr=1-252
B07JW9H4J1239,B07JW9H4J1239,B07JW9H4J1239,"Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|Irons|SteamIrons","₹7,799", 7799 ,"$7,799.00","₹8,995",8995,"$8,995.00",13%,4,"3,160",,,https://www.amazon.in/Philips-Garment-Steamer-GC523-60/dp/B07DZ986Q2/ref=sr_1_253?qid=1672923605&s=kitchen&sr=1-253
B07JW9H4J1240,B07JW9H4J1240,B07JW9H4J1240,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|MiniFoodProcessors&Choppers,"₹1,599", 1599 ,"$1,599.00","₹1,999",1999,"$1,999.00",20%,4.4,"1,558",,,https://www.amazon.in/Brayden-Plastic-Express-Bi-Level-Stainless/dp/B07KKJPTWB/ref=sr_1_254?qid=1672923605&s=kitchen&sr=1-254
B07JW9H4J1241,B07JW9H4J1241,B07JW9H4J1241,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|MixerGrinders,"₹2,899", 2899 ,"$2,899.00","₹5,500",5500,"$5,500.00",47%,3.8,"8,958",,,https://www.amazon.in/Wonderchef-Nutri-Blend-63152293-400-Watt-Grinder/dp/B071R3LHFM/ref=sr_1_255?qid=1672923605&s=kitchen&sr=1-255
B07JW9H4J1242,B07JW9H4J1242,B07JW9H4J1242,Home&Kitchen|Kitchen&HomeAppliances|SewingMachines&Accessories|Sewing&EmbroideryMachines,"₹9,799", 9799 ,"$9,799.00","₹12,150",12150,"$12,150.00",19%,4.3,"13,251",,,https://www.amazon.in/Usha-Janome-Dream-Stitch-Automatic/dp/B086X18Q71/ref=sr_1_259?qid=1672923605&s=kitchen&sr=1-259
B07JW9H4J1243,B07JW9H4J1243,B07JW9H4J1243,"Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|Irons|SteamIrons","₹3,299", 3299 ,"$3,299.00","₹4,995",4995,"$4,995.00",34%,3.8,"1,393",,,https://www.amazon.in/BXGS1501IN-Handheld-Portable-Garment-Steamer/dp/B07WVQG8WZ/ref=sr_1_260?qid=1672923605&s=kitchen&sr=1-260
B07JW9H4J1244,B07JW9H4J1244,B07JW9H4J1244,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|HandBlenders,₹669, 669 ,$669.00,"₹1,499",1499,"$1,499.00",55%,2.3,13,,,https://www.amazon.in/Personal-Blender-Portable-Battery-Smoothies/dp/B0BFBNXS94/ref=sr_1_261_mod_primary_new?qid=1672923605&s=kitchen&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-261
B07JW9H4J1245,B07JW9H4J1245,B07JW9H4J1245,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|JuicerMixerGrinders,"₹5,890", 5890 ,"$5,890.00","₹7,506",7506,"$7,506.00",22%,4.5,"7,241",,,https://www.amazon.in/Sujata-Powermatic-Watts-Juicer-Grinder/dp/B071113J7M/ref=sr_1_262?qid=1672923605&s=kitchen&sr=1-262
B07JW9H4J1246,B07JW9H4J1246,B07JW9H4J1246,Home&Kitchen|Kitchen&HomeAppliances|WaterPurifiers&Accessories|WaterFilters&Purifiers,"₹9,199", 9199 ,"$9,199.00","₹18,000",18000,"$18,000.00",49%,4,"16,020",,,https://www.amazon.in/Aquaguard-purification-municipal-Eureka-Forbes/dp/B09YLWT89W/ref=sr_1_263?qid=1672923605&s=kitchen&sr=1-263
B07JW9H4J1247,B07JW9H4J1247,B07JW9H4J1247,Home&Kitchen|HomeStorage&Organization|LaundryOrganization|LaundryBaskets,₹351, 351 ,$351.00,"₹1,099",1099,"$1,099.00",68%,3.7,"1,470",,,https://www.amazon.in/PrettyKrafts-Laundry-Basket-Clothes-Handles/dp/B0814LP6S9/ref=sr_1_264?qid=1672923605&s=kitchen&sr=1-264
B07JW9H4J1248,B07JW9H4J1248,B07JW9H4J1248,Health&PersonalCare|HomeMedicalSupplies&Equipment|HealthMonitors|WeighingScales|DigitalBathroomScales,₹899, 899 ,$899.00,"₹1,900",1900,"$1,900.00",53%,4,"3,663",,,https://www.amazon.in/Dr-Trust-Electronic-Kitchen-Weighing/dp/B07BKSSDR2/ref=sr_1_265?qid=1672923605&s=kitchen&sr=1-265
B07JW9H4J1249,B07JW9H4J1249,B07JW9H4J1249,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Kettles&HotWaterDispensers|Kettle&ToasterSets,"₹1,349", 1349 ,"$1,349.00","₹1,850",1850,"$1,850.00",27%,4.4,638,,,https://www.amazon.in/Tesora-Electric-Stainless-Protection-White/dp/B09VGS66FV/ref=sr_1_266?qid=1672923605&s=kitchen&sr=1-266
B07JW9H4J1250,B07JW9H4J1250,B07JW9H4J1250,"Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Vacuums&FloorCare|Vacuums|Wet-DryVacuums","₹6,236", 6236 ,"$6,236.00","₹9,999",9999,"$9,999.00",38%,4.1,"3,552",,,https://www.amazon.in/Ace-1600-Watt-21-Litre-Stainless-Function/dp/B07RCGTZ4M/ref=sr_1_268?qid=1672923605&s=kitchen&sr=1-268
B07JW9H4J1251,B07JW9H4J1251,B07JW9H4J1251,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|HandBlenders,"₹2,742", 2742 ,"$2,742.00","₹3,995",3995,"$3,995.00",31%,4.4,"11,148",,,https://www.amazon.in/Inalsa-Robot-1000-800-Watt-Blender/dp/B0747VDH9L/ref=sr_1_269?qid=1672923605&s=kitchen&sr=1-269
B07JW9H4J1252,B07JW9H4J1252,B07JW9H4J1252,Home&Kitchen|Kitchen&HomeAppliances|SewingMachines&Accessories|Sewing&EmbroideryMachines,₹721, 721 ,$721.00,"₹1,499",1499,"$1,499.00",52%,3.1,"2,449",,,https://www.amazon.in/Akiara-Electric-Handheld-Cordless-Tailoring/dp/B08XLR6DSB/ref=sr_1_270?qid=1672923605&s=kitchen&sr=1-270
B07JW9H4J1253,B07JW9H4J1253,B07JW9H4J1253,"Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|Irons|SteamIrons","₹2,903", 2903 ,"$2,903.00","₹3,295",3295,"$3,295.00",12%,4.3,"2,299",,,https://www.amazon.in/EasySpeed-GC2145-Resistant-Soleplate-Drip-Stop/dp/B08H6CZSHT/ref=sr_1_268?qid=1672923606&s=kitchen&sr=1-268
B07JW9H4J1254,B07JW9H4J1254,B07JW9H4J1254,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|MiniFoodProcessors&Choppers,"₹1,656", 1656 ,"$1,656.00","₹2,695",2695,"$2,695.00",39%,4.4,"6,027",,,https://www.amazon.in/Inalsa-Bullet-400-Watt-Technology-Chopper/dp/B07CVR2L5K/ref=sr_1_269?qid=1672923606&s=kitchen&sr=1-269
B07JW9H4J1255,B07JW9H4J1255,B07JW9H4J1255,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|EggBoilers,"₹1,399", 1399 ,"$1,399.00","₹2,290",2290,"$2,290.00",39%,4.4,461,,,https://www.amazon.in/Borosil-Electric-Vegetables-Transparent-Stainless/dp/B09J4YQYX3/ref=sr_1_270?qid=1672923606&s=kitchen&sr=1-270
B07JW9H4J1256,B07JW9H4J1256,B07JW9H4J1256,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|SandwichMakers,"₹2,079", 2079 ,"$2,079.00","₹3,099",3099,"$3,099.00",33%,4.1,282,,,https://www.amazon.in/Wipro-Sandwich-function-SW-warranty-Standard/dp/B0B2DD8BQ8/ref=sr_1_271?qid=1672923606&s=kitchen&sr=1-271
B07JW9H4J1257,B07JW9H4J1257,B07JW9H4J1257,"Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|ImmersionRods",₹999, 999 ,$999.00,"₹1,075",1075,"$1,075.00",7%,4.1,"9,275",,,https://www.amazon.in/Rico-1500-W-immersion-water-heater/dp/B0123P3PWE/ref=sr_1_272?qid=1672923606&s=kitchen&sr=1-272
B07JW9H4J1258,B07JW9H4J1258,B07JW9H4J1258,"Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Vacuums&FloorCare|Vacuums|HandheldVacuums","₹3,179", 3179 ,"$3,179.00","₹6,999",6999,"$6,999.00",55%,4,743,,,https://www.amazon.in/Eureka-Forbes-Active-Cleaner-washable/dp/B08HDCWDXD/ref=sr_1_273?qid=1672923606&s=kitchen&sr=1-273
B07JW9H4J1259,B07JW9H4J1259,B07JW9H4J1259,"Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|InstantWaterHeaters","₹1,049", 1049 ,"$1,049.00","₹2,499",2499,"$2,499.00",58%,3.6,328,,,https://www.amazon.in/CSI-INTERNATIONAL%C2%AE-Instant-portable-Plastic/dp/B0836JGZ74/ref=sr_1_274?qid=1672923606&s=kitchen&sr=1-274
B07JW9H4J1260,B07JW9H4J1260,B07JW9H4J1260,"Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|InstantWaterHeaters","₹3,599", 3599 ,"$3,599.00","₹7,290",7290,"$7,290.00",51%,3.9,942,,,https://www.amazon.in/Hindware-Atlantic-Instant-Heating-Stainless/dp/B0BCKJJN8R/ref=sr_1_275?qid=1672923606&s=kitchen&sr=1-275
B07JW9H4J1261,B07JW9H4J1261,B07JW9H4J1261,"Home&Kitchen|Kitchen&HomeAppliances|Coffee,Tea&Espresso|EspressoMachines","₹4,799", 4799 ,"$4,799.00","₹5,795",5795,"$5,795.00",17%,3.9,"3,815",,,https://www.amazon.in/Morphy-Richards-Europa-Espresso-Cappuccino/dp/B008P7IF02/ref=sr_1_276?qid=1672923606&s=kitchen&sr=1-276
B07JW9H4J1262,B07JW9H4J1262,B07JW9H4J1262,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|MixerGrinders,"₹1,699", 1699 ,"$1,699.00","₹3,398",3398,"$3,398.00",50%,3.8,"7,988",,,https://www.amazon.in/Lifelong-PowerPro-Mixer-Grinder-Super/dp/B08CNLYKW5/ref=sr_1_277?qid=1672923606&s=kitchen&sr=1-277
